PCC,UNU_Key,Year
29523070,1207,2007
29523090,1207,1993
29523090,1207,1994
29523090,1207,1995
29523090,1207,1996
29523090,1207,1997
29523090,1207,1998
29523090,1207,1999
29523090,1207,2000
29523090,1207,2001
29523090,1207,2002
29523090,1207,2003
29523090,1207,2004
29523090,1207,2005
29523090,1207,2006
29523090,1207,2007
29525000,1207,1993
29525000,1207,1994
29525000,1207,1995
29525000,1207,1996
29525000,1207,1997
29525000,1207,1998
29525000,1207,1999
29525000,1207,2000
29525000,1207,2001
29525000,1207,2002
29525000,1207,2003
29525000,1207,2004
29525000,1207,2005
29525000,1207,2006
29525000,1207,2007
34102133,1101,1993
34102133,1101,1994
34102133,1101,1995
34102133,1101,1996
34102133,1101,1997
34102133,1101,1998
34102133,1101,1999
34102133,1101,2000
34102133,1101,2001
34102133,1101,2002
34102133,1101,2003
34102133,1101,2004
34102133,1101,2005
34102133,1101,2006
34102133,1101,2007
34102136,1101,2000
34102136,1101,2001
34102136,1101,2002
34102136,1101,2003
34102136,1101,2004
34102136,1101,2005
34102136,1101,2006
34102136,1101,2007
34102230,1101,1993
34102230,1101,1994
34102230,1101,1995
34102230,1101,1996
34102230,1101,1997
34102230,1101,1998
34102230,1101,1999
34102230,1101,2000
34102230,1101,2001
34102230,1101,2002
34102230,1101,2003
34102230,1101,2004
34102230,1101,2005
34102230,1101,2006
34102230,1101,2007
34102250,1107,1993
34102250,1107,1994
34102250,1107,1995
34102250,1107,1996
34102250,1107,1997
34102250,1107,1998
34102250,1107,1999
34102250,1107,2000
34102250,1107,2001
34102250,1107,2002
34102250,1107,2003
34102250,1107,2004
34102250,1107,2005
34102250,1107,2006
34102250,1107,2007
34102310,1101,1993
34102310,1101,1994
34102310,1101,1995
34102310,1101,1996
34102310,1101,1997
34102310,1101,1998
34102310,1101,1999
34102310,1101,2000
34102310,1101,2001
34102310,1101,2002
34102310,1101,2003
34102310,1101,2004
34102310,1101,2005
34102310,1101,2006
34102310,1101,2007
34102330,1101,1993
34102330,1101,1994
34102330,1101,1995
34102330,1101,1996
34102330,1101,1997
34102330,1101,1998
34102330,1101,1999
34102330,1101,2000
34102330,1101,2001
34102330,1101,2002
34102330,1101,2003
34102330,1101,2004
34102330,1101,2005
34102330,1101,2006
34102330,1101,2007
34102340,1101,1993
34102340,1101,1994
34102340,1101,1995
34102340,1101,1996
34102340,1101,1997
34102340,1101,1998
34102340,1101,1999
34102340,1101,2000
34102340,1101,2001
34102340,1101,2002
34102340,1101,2003
34102340,1101,2004
34102340,1101,2005
34102340,1101,2006
34102340,1101,2007
34102353,1107,1993
34102353,1107,1994
34102353,1107,1995
34102353,1107,1996
34102353,1107,1997
34102353,1107,1998
34102353,1107,1999
34102353,1107,2000
34102353,1107,2001
34102353,1107,2002
34102353,1107,2003
34102353,1107,2004
34102353,1107,2005
34102353,1107,2006
34102353,1107,2007
34102355,1107,1993
34102355,1107,1994
34102355,1107,1995
34102355,1107,1996
34102355,1107,1997
34102355,1107,1998
34102355,1107,1999
34102355,1107,2000
34102355,1107,2001
34102355,1107,2002
34102355,1107,2003
34102355,1107,2004
34102355,1107,2005
34102355,1107,2006
34102355,1107,2007
34103033,1106,1993
34103033,1106,1994
34103033,1106,1995
34103033,1106,1996
34103033,1106,1997
34103033,1106,1998
34103033,1106,1999
34103033,1106,2000
34103033,1106,2001
34103033,1106,2002
34103033,1106,2003
34103033,1106,2004
34103033,1106,2005
34103033,1106,2006
34103033,1106,2007
34103035,1106,1993
34103035,1106,1994
34103035,1106,1995
34103035,1106,1996
34103035,1106,1997
34103035,1106,1998
34103035,1106,1999
34103035,1106,2000
34103035,1106,2001
34103035,1106,2002
34103035,1106,2003
34103035,1106,2004
34103035,1106,2005
34103035,1106,2006
34103035,1106,2007
34103053,1106,1993
34103053,1106,1994
34103053,1106,1995
34103053,1106,1996
34103053,1106,1997
34103053,1106,1998
34103053,1106,1999
34103053,1106,2000
34103053,1106,2001
34103053,1106,2002
34103053,1106,2003
34103053,1106,2004
34103053,1106,2005
34103053,1106,2006
34103053,1106,2007
34103055,1106,1993
34103055,1106,1994
34103055,1106,1995
34103055,1106,1996
34103055,1106,1997
34103055,1106,1998
34103055,1106,1999
34103055,1106,2000
34103055,1106,2001
34103055,1106,2002
34103055,1106,2003
34103055,1106,2004
34103055,1106,2005
34103055,1106,2006
34103055,1106,2007
34103059,1106,1993
34103059,1106,1994
34103059,1106,1995
34103059,1106,1996
34103059,1106,1997
34103059,1106,1998
34103059,1106,1999
34103059,1106,2000
34103059,1106,2001
34103059,1106,2002
34103059,1106,2003
34103059,1106,2004
34103059,1106,2005
34103059,1106,2006
34103059,1106,2007
34104110,1105,1993
34104110,1105,1994
34104110,1105,1995
34104110,1105,1996
34104110,1105,1997
34104110,1105,1998
34104110,1105,1999
34104110,1105,2000
34104110,1105,2001
34104110,1105,2002
34104110,1105,2003
34104110,1105,2004
34104110,1105,2005
34104110,1105,2006
34104110,1105,2007
34104130,1105,1993
34104130,1105,1994
34104130,1105,1995
34104130,1105,1996
34104130,1105,1997
34104130,1105,1998
34104130,1105,1999
34104130,1105,2000
34104130,1105,2001
34104130,1105,2002
34104130,1105,2003
34104130,1105,2004
34104130,1105,2005
34104130,1105,2006
34104130,1105,2007
34104140,1105,1993
34104140,1105,1994
34104140,1105,1995
34104140,1105,1996
34104140,1105,1997
34104140,1105,1998
34104140,1105,1999
34104140,1105,2000
34104140,1105,2001
34104140,1105,2002
34104140,1105,2003
34104140,1105,2004
34104140,1105,2005
34104140,1105,2006
34104140,1105,2007
34104230,1105,1993
34104230,1105,1994
34104230,1105,1995
34104230,1105,1996
34104230,1105,1997
34104230,1105,1998
34104230,1105,1999
34104230,1105,2000
34104230,1105,2001
34104230,1105,2002
34104230,1105,2003
34104230,1105,2004
34104230,1105,2005
34104230,1105,2006
34104230,1105,2007
34104250,1105,1993
34104250,1105,1994
34104250,1105,1995
34104250,1105,1996
34104250,1105,1997
34104250,1105,1998
34104250,1105,1999
34104250,1105,2000
34104250,1105,2001
34104250,1105,2002
34104250,1105,2003
34104250,1105,2004
34104250,1105,2005
34104250,1105,2006
34104250,1105,2007
34104290,1105,1993
34104290,1105,1994
34104290,1105,1995
34104290,1105,1996
34104290,1105,1997
34104290,1105,1998
34104290,1105,1999
34104290,1105,2000
34104290,1105,2001
34104290,1105,2002
34104290,1105,2003
34104290,1105,2004
34104290,1105,2005
34104290,1105,2006
34104290,1105,2007
34104400,1105,1993
34104400,1105,1994
34104400,1105,1995
34104400,1105,1996
34104400,1105,1997
34104400,1105,1998
34104400,1105,1999
34104400,1105,2000
34104400,1105,2001
34104400,1105,2002
34104400,1105,2003
34104400,1105,2004
34104400,1105,2005
34104400,1105,2006
34104400,1105,2007
34104500,1105,1993
34104500,1105,1994
34104500,1105,1995
34104500,1105,1996
34104500,1105,1997
34104500,1105,1998
34104500,1105,1999
34104500,1105,2000
34104500,1105,2001
34104500,1105,2002
34104500,1105,2003
34104500,1105,2004
34104500,1105,2005
34104500,1105,2006
34104500,1105,2007
34105200,1105,1993
34105200,1105,1994
34105200,1105,1995
34105200,1105,1996
34105200,1105,1997
34105200,1105,1998
34105200,1105,1999
34105200,1105,2000
34105200,1105,2001
34105200,1105,2002
34105200,1105,2003
34105200,1105,2004
34105200,1105,2005
34105200,1105,2006
34105200,1105,2007
34105430,1105,1993
34105430,1105,1994
34105430,1105,1995
34105430,1105,1996
34105430,1105,1997
34105430,1105,1998
34105430,1105,1999
34105430,1105,2000
34105430,1105,2001
34105430,1105,2002
34105430,1105,2003
34105430,1105,2004
34105430,1105,2005
34105430,1105,2006
34105430,1105,2007
34105450,1105,1993
34105450,1105,1994
34105450,1105,1995
34105450,1105,1996
34105450,1105,1997
34105450,1105,1998
34105450,1105,1999
34105450,1105,2000
34105450,1105,2001
34105450,1105,2002
34105450,1105,2003
34105450,1105,2004
34105450,1105,2005
34105450,1105,2006
34105450,1105,2007
34105410,1104,1993
34105410,1104,1994
34105410,1104,1995
34105410,1104,1996
34105410,1104,1997
34105410,1104,1998
34105410,1104,1999
34105410,1104,2000
34105410,1104,2001
34105410,1104,2002
34105410,1104,2003
34105410,1104,2004
34105410,1104,2005
34105410,1104,2006
34105410,1104,2007
34105490,1104,1993
34105490,1104,1994
34105490,1104,1995
34105490,1104,1996
34105490,1104,1997
34105490,1104,1998
34105490,1104,1999
34105490,1104,2000
34105490,1104,2001
34105490,1104,2002
34105490,1104,2003
34105490,1104,2004
34105490,1104,2005
34105490,1104,2006
34105490,1104,2007
20302130,Pigments,2008
20302130,Pigments,2009
20302130,Pigments,2010
20302130,Pigments,2011
20302130,Pigments,2012
20302130,Pigments,2013
20302130,Pigments,2014
20302130,Pigments,2015
20302130,Pigments,2016
20302130,Pigments,2017
20302130,Pigments,2018
25992995,Permanent magnets,2008
25992995,Permanent magnets,2009
25992995,Permanent magnets,2010
25992995,Permanent magnets,2011
25992995,Permanent magnets,2012
25992995,Permanent magnets,2013
25992995,Permanent magnets,2014
25992995,Permanent magnets,2015
25992995,Permanent magnets,2016
25992995,Permanent magnets,2017
25992995,Permanent magnets,2018
28112400,1205,2008
28112400,1205,2009
28112400,1205,2010
28112400,1205,2011
28112400,1205,2012
28112400,1205,2013
28112400,1205,2014
28112400,1205,2015
28112400,1205,2016
28112400,1205,2017
28112400,1205,2018
28121200,1201,2008
28121200,1201,2009
28121200,1201,2010
28121200,1201,2011
28121200,1201,2012
28121200,1201,2013
28121200,1201,2014
28121200,1201,2015
28121200,1201,2016
28121200,1201,2017
28121200,1201,2018
28121320,1202,2008
28121320,1202,2009
28121320,1202,2010
28121320,1202,2011
28121320,1202,2012
28121320,1202,2013
28121320,1202,2014
28121320,1202,2015
28121320,1202,2016
28121320,1202,2017
28121320,1202,2018
28121350,1202,2008
28121350,1202,2009
28121350,1202,2010
28121350,1202,2011
28121350,1202,2012
28121350,1202,2013
28121350,1202,2014
28121350,1202,2015
28121350,1202,2016
28121350,1202,2017
28121350,1202,2018
28121380,1202,2008
28121380,1202,2009
28121380,1202,2010
28121380,1202,2011
28121380,1202,2012
28121380,1202,2013
28121380,1202,2014
28121380,1202,2015
28121380,1202,2016
28121380,1202,2017
28121380,1202,2018
28131105,1202,2008
28131105,1202,2009
28131105,1202,2010
28131105,1202,2011
28131105,1202,2012
28131105,1202,2013
28131105,1202,2014
28131105,1202,2015
28131105,1202,2016
28131105,1202,2017
28131105,1202,2018
28131125,1202,2008
28131125,1202,2009
28131125,1202,2010
28131125,1202,2011
28131125,1202,2012
28131125,1202,2013
28131125,1202,2014
28131125,1202,2015
28131125,1202,2016
28131125,1202,2017
28131125,1202,2018
28131220,1202,2008
28131220,1202,2009
28131220,1202,2010
28131220,1202,2011
28131220,1202,2012
28131220,1202,2013
28131220,1202,2014
28131220,1202,2015
28131220,1202,2016
28131220,1202,2017
28131220,1202,2018
28131250,1202,2008
28131250,1202,2009
28131250,1202,2010
28131250,1202,2011
28131250,1202,2012
28131250,1202,2013
28131250,1202,2014
28131250,1202,2015
28131250,1202,2016
28131250,1202,2017
28131250,1202,2018
28131280,1202,2008
28131280,1202,2009
28131280,1202,2010
28131280,1202,2011
28131280,1202,2012
28131280,1202,2013
28131280,1202,2014
28131280,1202,2015
28131280,1202,2016
28131280,1202,2017
28131280,1202,2018
28131320,1202,2008
28131320,1202,2009
28131320,1202,2010
28131320,1202,2011
28131320,1202,2012
28131320,1202,2013
28131320,1202,2014
28131320,1202,2015
28131320,1202,2016
28131320,1202,2017
28131320,1202,2018
28131340,1202,2008
28131340,1202,2009
28131340,1202,2010
28131340,1202,2011
28131340,1202,2012
28131340,1202,2013
28131340,1202,2014
28131340,1202,2015
28131340,1202,2016
28131340,1202,2017
28131340,1202,2018
28131360,1202,2008
28131360,1202,2009
28131360,1202,2010
28131360,1202,2011
28131360,1202,2012
28131360,1202,2013
28131360,1202,2014
28131360,1202,2015
28131360,1202,2016
28131360,1202,2017
28131360,1202,2018
28131380,1202,2008
28131380,1202,2009
28131380,1202,2010
28131380,1202,2011
28131380,1202,2012
28131380,1202,2013
28131380,1202,2014
28131380,1202,2015
28131380,1202,2016
28131380,1202,2017
28131380,1202,2018
28131413,1202,2008
28131413,1202,2009
28131413,1202,2010
28131413,1202,2011
28131413,1202,2012
28131413,1202,2013
28131413,1202,2014
28131413,1202,2015
28131413,1202,2016
28131413,1202,2017
28131413,1202,2018
28131415,1202,2008
28131415,1202,2009
28131415,1202,2010
28131415,1202,2011
28131415,1202,2012
28131415,1202,2013
28131415,1202,2014
28131415,1202,2015
28131415,1202,2016
28131415,1202,2017
28131415,1202,2018
28131420,1202,2008
28131420,1202,2009
28131420,1202,2010
28131420,1202,2011
28131420,1202,2012
28131420,1202,2013
28131420,1202,2014
28131420,1202,2015
28131420,1202,2016
28131420,1202,2017
28131420,1202,2018
28131430,1202,2008
28131430,1202,2009
28131430,1202,2010
28131430,1202,2011
28131430,1202,2012
28131430,1202,2013
28131430,1202,2014
28131430,1202,2015
28131430,1202,2016
28131430,1202,2017
28131430,1202,2018
28131451,1202,2008
28131451,1202,2009
28131451,1202,2010
28131451,1202,2011
28131451,1202,2012
28131451,1202,2013
28131451,1202,2014
28131451,1202,2015
28131451,1202,2016
28131451,1202,2017
28131451,1202,2018
28131453,1202,2008
28131453,1202,2009
28131453,1202,2010
28131453,1202,2011
28131453,1202,2012
28131453,1202,2013
28131453,1202,2014
28131453,1202,2015
28131453,1202,2016
28131453,1202,2017
28131453,1202,2018
28131455,1202,2008
28131455,1202,2009
28131455,1202,2010
28131455,1202,2011
28131455,1202,2012
28131455,1202,2013
28131455,1202,2014
28131455,1202,2015
28131455,1202,2016
28131455,1202,2017
28131455,1202,2018
28131460,1202,2008
28131460,1202,2009
28131460,1202,2010
28131460,1202,2011
28131460,1202,2012
28131460,1202,2013
28131460,1202,2014
28131460,1202,2015
28131460,1202,2016
28131460,1202,2017
28131460,1202,2018
28131471,1202,2008
28131471,1202,2009
28131471,1202,2010
28131471,1202,2011
28131471,1202,2012
28131471,1202,2013
28131471,1202,2014
28131471,1202,2015
28131471,1202,2016
28131471,1202,2017
28131471,1202,2018
28131475,1202,2008
28131475,1202,2009
28131475,1202,2010
28131475,1202,2011
28131475,1202,2012
28131475,1202,2013
28131475,1202,2014
28131475,1202,2015
28131475,1202,2016
28131475,1202,2017
28131475,1202,2018
28131480,1202,2008
28131480,1202,2009
28131480,1202,2010
28131480,1202,2011
28131480,1202,2012
28131480,1202,2013
28131480,1202,2014
28131480,1202,2015
28131480,1202,2016
28131480,1202,2017
28131480,1202,2018
28132400,1202,2008
28132400,1202,2009
28132400,1202,2010
28132400,1202,2011
28132400,1202,2012
28132400,1202,2013
28132400,1202,2014
28132400,1202,2015
28132400,1202,2016
28132400,1202,2017
28132400,1202,2018
28132530,1202,2008
28132530,1202,2009
28132530,1202,2010
28132530,1202,2011
28132530,1202,2012
28132530,1202,2013
28132530,1202,2014
28132530,1202,2015
28132530,1202,2016
28132530,1202,2017
28132530,1202,2018
28132550,1202,2008
28132550,1202,2009
28132550,1202,2010
28132550,1202,2011
28132550,1202,2012
28132550,1202,2013
28132550,1202,2014
28132550,1202,2015
28132550,1202,2016
28132550,1202,2017
28132550,1202,2018
28132630,1202,2008
28132630,1202,2009
28132630,1202,2010
28132630,1202,2011
28132630,1202,2012
28132630,1202,2013
28132630,1202,2014
28132630,1202,2015
28132630,1202,2016
28132630,1202,2017
28132630,1202,2018
28132650,1202,2008
28132650,1202,2009
28132650,1202,2010
28132650,1202,2011
28132650,1202,2012
28132650,1202,2013
28132650,1202,2014
28132650,1202,2015
28132650,1202,2016
28132650,1202,2017
28132650,1202,2018
28132670,1202,2008
28132670,1202,2009
28132670,1202,2010
28132670,1202,2011
28132670,1202,2012
28132670,1202,2013
28132670,1202,2014
28132670,1202,2015
28132670,1202,2016
28132670,1202,2017
28132670,1202,2018
28132690,1202,2008
28132690,1202,2009
28132690,1202,2010
28132690,1202,2011
28132690,1202,2012
28132690,1202,2013
28132690,1202,2014
28132690,1202,2015
28132690,1202,2016
28132690,1202,2017
28132690,1202,2018
28132730,1202,2008
28132730,1202,2009
28132730,1202,2010
28132730,1202,2011
28132730,1202,2012
28132730,1202,2013
28132730,1202,2014
28132730,1202,2015
28132730,1202,2016
28132730,1202,2017
28132730,1202,2018
28132753,1202,2008
28132753,1202,2009
28132753,1202,2010
28132753,1202,2011
28132753,1202,2012
28132753,1202,2013
28132753,1202,2014
28132753,1202,2015
28132753,1202,2016
28132753,1202,2017
28132753,1202,2018
28132755,1202,2008
28132755,1202,2009
28132755,1202,2010
28132755,1202,2011
28132755,1202,2012
28132755,1202,2013
28132755,1202,2014
28132755,1202,2015
28132755,1202,2016
28132755,1202,2017
28132755,1202,2018
28132800,1202,2008
28132800,1202,2009
28132800,1202,2010
28132800,1202,2011
28132800,1202,2012
28132800,1202,2013
28132800,1202,2014
28132800,1202,2015
28132800,1202,2016
28132800,1202,2017
28132800,1202,2018
28133100,1202,2008
28133100,1202,2009
28133100,1202,2010
28133100,1202,2011
28133100,1202,2012
28133100,1202,2013
28133100,1202,2014
28133100,1202,2015
28133100,1202,2016
28133100,1202,2017
28133100,1202,2018
28133200,1202,2008
28133200,1202,2009
28133200,1202,2010
28133200,1202,2011
28133200,1202,2012
28133200,1202,2013
28133200,1202,2014
28133200,1202,2015
28133200,1202,2016
28133200,1202,2017
28133200,1202,2018
28221130,1203,2008
28221130,1203,2009
28221130,1203,2010
28221130,1203,2011
28221130,1203,2012
28221130,1203,2013
28221130,1203,2014
28221130,1203,2015
28221130,1203,2016
28221130,1203,2017
28221130,1203,2018
28221330,1203,2008
28221330,1203,2009
28221330,1203,2010
28221330,1203,2011
28221330,1203,2012
28221330,1203,2013
28221330,1203,2014
28221330,1203,2015
28221330,1203,2016
28221330,1203,2017
28221330,1203,2018
28221350,1203,2008
28221350,1203,2009
28221350,1203,2010
28221350,1203,2011
28221350,1203,2012
28221350,1203,2013
28221350,1203,2014
28221350,1203,2015
28221350,1203,2016
28221350,1203,2017
28221350,1203,2018
28221370,1203,2008
28221370,1203,2009
28221370,1203,2010
28221370,1203,2011
28221370,1203,2012
28221370,1203,2013
28221370,1203,2014
28221370,1203,2015
28221370,1203,2016
28221370,1203,2017
28221370,1203,2018
28221420,1203,2008
28221420,1203,2009
28221420,1203,2010
28221420,1203,2011
28221420,1203,2012
28221420,1203,2013
28221420,1203,2014
28221420,1203,2015
28221420,1203,2016
28221420,1203,2017
28221420,1203,2018
28221433,1203,2008
28221433,1203,2009
28221433,1203,2010
28221433,1203,2011
28221433,1203,2012
28221433,1203,2013
28221433,1203,2014
28221433,1203,2015
28221433,1203,2016
28221433,1203,2017
28221433,1203,2018
28221435,1203,2008
28221435,1203,2009
28221435,1203,2010
28221435,1203,2011
28221435,1203,2012
28221435,1203,2013
28221435,1203,2014
28221435,1203,2015
28221435,1203,2016
28221435,1203,2017
28221435,1203,2018
28221440,1203,2008
28221440,1203,2009
28221440,1203,2010
28221440,1203,2011
28221440,1203,2012
28221440,1203,2013
28221440,1203,2014
28221440,1203,2015
28221440,1203,2016
28221440,1203,2017
28221440,1203,2018
28221450,1203,2008
28221450,1203,2009
28221450,1203,2010
28221450,1203,2011
